"business_id","date","description"
"FA0015669","20160311","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015669","20150831","Premises personal/cleaning items vermin-proofing"
"FA0015669","20150831","Wiping cloths: properly used and stored"
"FA0015669","20150831","Proper cooling methods"
"FA0015669","20150115","Proper cooling methods"
"FA0015669","20150115","Thermometers provided and accurate"
"FA0015669","20150115","Toilet facilities: properly constructed, supplied, cleaned"
"FA0015669","20150115","Warewashing facilities: installed, maintained, used; test strips"
"FA0015669","20131217","Proper hot and cold holding temperatures"
"FA0015669","20130614","Premises personal/cleaning items vermin-proofing"
"FA0015669","20130614","Time as a public health control procedures & records"
"FA0015669","20130614","Proper hot and cold holding temperatures"
"FA0015707","20160311","Proper hot and cold holding temperatures"
"FA0015707","20160311","Premises personal/cleaning items vermin-proofing"
"FA0015707","20160311","Signs posted last inspection report available"
"FA0015707","20150909","Food contact surfaces: clean and sanitized"
"FA0015707","20150320","Toxic substances properly identified, stored, used"
"FA0015707","20140415","No rodents, insects, birds, or animals"
"FA0015708","20160127","Food storage food storage containers identified"
"FA0015708","20160127","Hot and cold water available"
"FA0015714","20160328","Toxic substances properly identified, stored, used"
"FA0015714","20160328","Plumbing proper backflow devices"
"FA0015714","20160328","Food storage food storage containers identified"
"FA0015714","20160328","Floors, walls and ceilings: built, maintained, and clean"
"FA0015714","20160328","Equipment, utensils and linens: storage and use"
"FA0015714","20160328","Proper hot and cold holding temperatures"
"FA0015714","20160328","Food properly labeled & honestly presented"
"FA0015714","20160328","Food in good condition, safe and unadulterated"
"FA0015714","20150908","Proper hot and cold holding temperatures"
"FA0015714","20150908","Food contact surfaces: clean and sanitized"
"FA0015714","20150908","Premises personal/cleaning items vermin-proofing"
"FA0015714","20150908","Floors, walls and ceilings: built, maintained, and clean"
"FA0015714","20150908","Demonstration of knowledge food manager certification"
"FA0015714","20150113","Food properly labeled & honestly presented"
"FA0015714","20150113","Floors, walls and ceilings: built, maintained, and clean"
"FA0015714","20150113","Proper hot and cold holding temperatures"
"FA0015714","20150113","Hot and cold water available"
"FA0015714","20150113","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015714","20150113","Food separated and protected"
"FA0015714","20150113","Adequate handwashing facilities supplied & accessible"
"FA0015714","20150113","Nonfood-contact surfaces clean"
"FA0015749","20150916","Premises personal/cleaning items vermin-proofing"
"FA0015749","20150916","Thermometers provided and accurate"
"FA0015749","20150916","Signs posted last inspection report available"
"FA0015749","20150916","Food properly labeled & honestly presented"
"FA0015749","20130910","Thermometers provided and accurate"
"FA0015749","20130910","Signs posted last inspection report available"
"FA0015749","20130910","Floors, walls and ceilings: built, maintained, and clean"
"FA0015749","20130910","Premises personal/cleaning items vermin-proofing"
"FA0015749","20130910","Hot and cold water available"
"FA0015749","20130910","Food properly labeled & honestly presented"
"FA0015749","20130910","Adequate handwashing facilities supplied & accessible"
"FA0015749","20130910","Food obtained from approved source"
"FA0015753","20130709","Signs posted last inspection report available"
"FA0015753","20130709","Floors, walls and ceilings: built, maintained, and clean"
"FA0015768","20160426","Hot and cold water available"
"FA0015768","20160426","Demonstration of knowledge food manager certification"
"FA0015768","20160426","Premises personal/cleaning items vermin-proofing"
"FA0015768","20160426","Nonfood-contact surfaces clean"
"FA0015768","20150224","Floors, walls and ceilings: built, maintained, and clean"
"FA0015768","20150224","Hot and cold water available"
"FA0015768","20150224","Premises personal/cleaning items vermin-proofing"
"FA0015768","20150224","Signs posted last inspection report available"
"FA0015768","20150224","Toilet facilities: properly constructed, supplied, cleaned"
"FA0015768","20150224","Demonstration of knowledge food manager certification"
"FA0015768","20150224","Food contact surfaces: clean and sanitized"
"FA0015768","20150224","Wiping cloths: properly used and stored"
"FA0015768","20140904","Adequate ventilation and lighting designated area, use"
"FA0015768","20140904","Hot and cold water available"
"FA0015768","20140904","Person in charge present and performs duties"
"FA0015782","20160128","Proper hot and cold holding temperatures"
"FA0015782","20160128","Sewage and wastewater properly disposed"
"FA0015782","20160128","Wiping cloths: properly used and stored"
"FA0015782","20160128","Hot and cold water available"
"FA0015782","20160128","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015782","20160128","Demonstration of knowledge food manager certification"
"FA0015782","20150206","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015782","20150206","Proper hot and cold holding temperatures"
"FA0015782","20140306","Food contact surfaces: clean and sanitized"
"FA0015784","20151119","Hot and cold water available"
"FA0015784","20141030","Hot and cold water available"
"FA0015838","20151106","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015838","20151106","Nonfood-contact surfaces clean"
"FA0015838","20150106","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015838","20150106","Floors, walls and ceilings: built, maintained, and clean"
"FA0015838","20150106","Wiping cloths: properly used and stored"
"FA0015838","20140318","Food contact surfaces: clean and sanitized"
"FA0015838","20140318","Nonfood-contact surfaces clean"
"FA0015838","20140318","Floors, walls and ceilings: built, maintained, and clean"
"FA0015869",NA,"CATERING - YEAR PERMIT"
"FA0015869",NA,"COMMISSARY, COMM HALL, SOCIAL CLUB - YR PRMIT"
"FA0015880","20150224","Hot and cold water available"
"FA0015880","20150224","Thermometers provided and accurate"
"FA0015889","20151207","Plumbing proper backflow devices"
"FA0015889","20151207","Nonfood-contact surfaces clean"
"FA0015889","20151207","Sewage and wastewater properly disposed"
"FA0015889","20151207","Demonstration of knowledge food manager certification"
"FA0015889","20150331","Demonstration of knowledge food manager certification"
"FA0015889","20150331","Toxic substances properly identified, stored, used"
"FA0015889","20140910","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015889","20140910","Garbage and refuse properly disposed facilities maintained, and clean"
"FA0015889","20140910","Time as a public health control procedures & records"
"FA0015889","20140910","Nonfood-contact surfaces clean"
"FA0015889","20140910","Proper hot and cold holding temperatures"
"FA0015889","20140102","Food separated and protected"
"FA0015889","20140102","Food storage food storage containers identified"
"FA0015889","20140102","Demonstration of knowledge food manager certification"
"FA0015908","20131001","Premises personal/cleaning items vermin-proofing"
"FA0015908","20131001","Permits Available"
"FA0015908","20131001","Plan Review"
"FA0015908","20131001","Proper hot and cold holding temperatures"
"FA0015908","20131001","Demonstration of knowledge food manager certification"
"FA0015908","20131001","Food obtained from approved source"
"FA0015934","20160413","Demonstration of knowledge food manager certification"
"FA0015934","20160413","Food contact surfaces: clean and sanitized"
"FA0015934","20160413","Plumbing proper backflow devices"
"FA0015934","20160413","Proper hot and cold holding temperatures"
"FA0015934","20160413","Nonfood-contact surfaces clean"
"FA0015934","20160413","Adequate handwashing facilities supplied & accessible"
"FA0015934","20151022","Adequate ventilation and lighting designated area, use"
"FA0015934","20151022","Proper hot and cold holding temperatures"
"FA0015934","20151022","Wiping cloths: properly used and stored"
"FA0015934","20151022","Adequate handwashing facilities supplied & accessible"
"FA0015934","20151022","Demonstration of knowledge food manager certification"
"FA0015934","20141125","Adequate handwashing facilities supplied & accessible"
"FA0015934","20141125","Demonstration of knowledge food manager certification"
"FA0015934","20141125","Thermometers provided and accurate"
"FA0015934","20141125","Proper reheating procedures for hot holding"
"FA0015934","20141125","Proper hot and cold holding temperatures"
"FA0015934","20141125","Hot and cold water available"
"FA0015938","20160303","Signs posted last inspection report available"
"FA0015938","20160303","Toxic substances properly identified, stored, used"
"FA0015938","20160303","Adequate handwashing facilities supplied & accessible"
"FA0015938","20160303","Toilet facilities: properly constructed, supplied, cleaned"
"FA0015938","20150324","Food storage food storage containers identified"
"FA0015938","20140501","Food storage food storage containers identified"
"FA0015984","20160503","Proper hot and cold holding temperatures"
"FA0015984","20160503","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015984","20160503","Nonfood-contact surfaces clean"
"FA0015984","20160503","Food storage food storage containers identified"
"FA0015984","20160503","Premises personal/cleaning items vermin-proofing"
